index,que_time,path_start_time,cross_time,return_time,start_pos,cross_pos,return_pos,direction,trigger,breakout_level,PTarget,Outer,max_pips_before_BE,cross_to_BE_minutes,cross_to_BE_time,fib_236,fib_382,fib_50,fib_618,fib_764,highest_high_above_trigger,time_highest,lowest_low_below_trigger,time_lowest,Break_evenKey,BEKeyTouches,Trade_survived_BEKey,PTarget_after_BEKey,Outer_after_BEKey,MFE_after_BEKey,outer_touched,outer_closed,ptarget_touched,ptarget_closed,fib_outer_distance,fib_ptarget_distance,fib_total_spread,outer_pre_trigger,ptarget_pre_trigger,fib_236_touched,fib_236_closed,fib_382_touched,fib_382_closed,fib_50_touched,fib_50_closed,fib_618_touched,fib_618_closed,fib_764_touched,fib_764_closed,path_length_minutes
61,2025-09-10 04:00:00+00:00,2025-09-10 05:02:00+00:00,2025-09-10 05:45:00+00:00,2025-09-10 06:09:00+00:00,2,24,47,RED,1.35423,1.35366,1.35427,1.35316,,-22,-43.0,1.35400804,1.35384598,1.353715,1.35358402,1.35342196,,,1.35324,2025-09-10 05:55:00+00:00,1.35417,1,0,1,0,9.300000000000974,0,0,1,1,0.0010700000000001264,4.0000000000040004e-05,0.0011100000000001664,1,1,1,1,1,1,1,1,1,1,1,1,47
62,2025-09-10 09:00:00+00:00,2025-09-10 10:00:00+00:00,2025-09-10 10:24:00+00:00,2025-09-10 12:31:00+00:00,0,10,81,RED,1.35427,1.3534,1.35458,1.35266,17.100000000001003,70,126.0,1.35412688,1.35384656,1.3536199999999998,1.3533934399999998,1.35311312,1.3565,2025-09-10 12:30:00+00:00,1.35256,2025-09-10 12:14:00+00:00,1.3565,1,0,1,0,36.49999999999931,1,0,1,1,0.0016100000000001113,0.00030999999999981043,0.0019199999999999218,1,1,1,1,1,1,1,1,1,1,1,1,83
63,2025-09-11 00:00:00+00:00,2025-09-11 01:22:00+00:00,2025-09-11 01:30:00+00:00,2025-09-11 02:00:00+00:00,17,22,39,GREEN,1.35274,1.35332,1.3527,1.35334,,-5,-8.0,1.35318896,1.35309552,1.35302,1.35294448,1.35285104,1.3534,2025-09-11 01:30:00+00:00,1.3527,2025-09-11 01:22:00+00:00,1.3527,1,0,1,1,6.999999999999229,1,1,1,1,0.0005999999999999339,4.0000000000040004e-05,0.0006399999999999739,1,1,1,1,1,1,1,1,1,1,1,1,24
64,2025-09-11 20:00:00+00:00,2025-09-11 21:30:00+00:00,2025-09-11 21:51:00+00:00,2025-09-11 21:57:00+00:00,25,46,52,GREEN,1.35742,1.3577,1.35726,,,-21,-21.0,,,,,,1.35774,2025-09-11 21:56:00+00:00,1.35728,2025-09-11 21:30:00+00:00,1.35728,1,0,1,0,4.599999999999049,0,0,1,1,,0.00016000000000016001,,0,1,0,0,0,0,0,0,0,0,0,0,29
65,2025-09-11 22:00:00+00:00,2025-09-11 23:09:00+00:00,2025-09-11 23:12:00+00:00,2025-09-11 23:13:00+00:00,9,12,13,RED,1.35791,1.35774,1.35806,,,-3,-3.0,,,,,,1.35793,2025-09-11 23:09:00+00:00,1.35769,2025-09-11 23:12:00+00:00,1.35793,1,0,1,0,2.4000000000001798,0,0,1,1,,0.0001500000000000945,,0,1,0,0,0,0,0,0,0,0,0,0,6
66,2025-09-12 00:00:00+00:00,2025-09-12 07:20:00+00:00,2025-09-12 07:21:00+00:00,2025-09-12 07:22:00+00:00,5,6,7,GREEN,1.35728,1.35742,1.35686,,,-1,-1.0,,,,,,1.35751,2025-09-12 07:21:00+00:00,1.35718,2025-09-12 07:20:00+00:00,1.35718,2,0,1,0,3.2999999999994145,0,0,1,1,,0.00042000000000008697,,0,1,0,0,0,0,0,0,0,0,0,0,4
67,2025-09-12 05:00:00+00:00,2025-09-12 08:03:00+00:00,2025-09-12 08:07:00+00:00,2025-09-12 10:56:00+00:00,10,12,19,RED,1.35592,1.35571,1.35606,,4.599999999999049,0,0.0,,,,,,1.3562,2025-09-12 08:07:00+00:00,1.3553,2025-09-12 10:10:00+00:00,1.3562,1,0,1,0,9.00000000000123,0,0,1,1,,0.000140000000000029,,0,1,0,0,0,0,0,0,0,0,0,0,11
68,2025-09-12 14:00:00+00:00,2025-09-12 15:02:00+00:00,2025-09-12 15:22:00+00:00,2025-09-12 16:36:00+00:00,2,20,53,RED,1.3559,1.35496,1.35698,,,-16,-18.0,,,,,,1.35619,2025-09-12 15:04:00+00:00,1.35458,2025-09-12 16:21:00+00:00,1.35619,1,0,1,0,16.100000000001113,0,0,1,1,,0.0010799999999999699,,0,1,0,0,0,0,0,0,0,0,0,0,53
69,2025-09-12 15:00:00+00:00,2025-09-12 16:02:00+00:00,2025-09-12 16:03:00+00:00,2025-09-12 16:04:00+00:00,2,3,4,GREEN,1.35452,1.35458,1.35436,,0.9999999999998899,2,2.0,,,,,,1.35462,2025-09-12 16:04:00+00:00,1.35423,2025-09-12 16:05:00+00:00,1.35423,1,0,1,0,2.6999999999999247,0,0,1,1,,0.00015999999999993797,,0,1,0,0,0,0,0,0,0,0,0,0,4
70,2025-09-12 18:00:00+00:00,2025-09-12 19:01:00+00:00,2025-09-12 19:04:00+00:00,2025-09-12 19:05:00+00:00,1,4,5,RED,1.35698,1.35682,1.35709,,,-2,-2.0,,,,,,1.35706,2025-09-12 19:02:00+00:00,1.35682,2025-09-12 19:04:00+00:00,1.35706,1,0,1,0,2.4000000000001798,0,0,1,1,,0.00010999999999983245,,0,1,0,0,0,0,0,0,0,0,0,0,6
71,2025-09-14 23:00:00+00:00,2025-09-15 00:04:00+00:00,2025-09-15 01:05:00+00:00,2025-09-15 01:08:00+00:00,4,57,60,GREEN,1.3553,1.35566,1.3552,,,-31,-31.0,,,,,,1.35568,2025-09-15 01:05:00+00:00,1.355,2025-09-15 00:34:00+00:00,1.355,1,0,1,0,6.800000000000139,0,0,1,1,,9.999999999998899e-05,,0,1,0,0,0,0,0,0,0,0,0,0,58
72,2025-09-15 01:00:00+00:00,2025-09-15 02:07:00+00:00,2025-09-15 02:20:00+00:00,2025-09-15 02:30:00+00:00,7,20,30,RED,1.35591,1.35562,1.35602,,,-13,-13.0,,,,,,1.35592,2025-09-15 02:07:00+00:00,1.35554,2025-09-15 02:20:00+00:00,1.35592,2,0,1,0,3.8000000000004697,0,0,1,1,,0.0001100000000000545,,0,1,0,0,0,0,0,0,0,0,0,0,25
73,2025-09-15 03:00:00+00:00,2025-09-15 04:00:00+00:00,2025-09-15 06:16:00+00:00,2025-09-15 06:51:00+00:00,0,115,124,RED,1.3565,1.35612,1.35676,,,-70,-71.0,,,,,,1.3568,2025-09-15 05:05:00+00:00,1.35581,2025-09-15 06:41:00+00:00,1.3568,2,0,1,0,9.900000000000464,0,0,1,1,,0.00025999999999992696,,0,1,0,0,0,0,0,0,0,0,0,0,126
74,2025-09-15 10:00:00+00:00,2025-09-15 11:00:00+00:00,2025-09-15 13:52:00+00:00,2025-09-15 15:54:00+00:00,0,38,56,RED,1.36072,1.36006,1.36135,,,-30,-45.0,,,,,,1.3611,2025-09-15 13:07:00+00:00,1.35955,2025-09-15 13:53:00+00:00,1.3611,1,0,1,0,15.499999999999403,0,0,1,1,,0.0006300000000001305,,0,1,0,0,0,0,0,0,0,0,0,0,58
75,2025-09-15 11:00:00+00:00,2025-09-15 12:22:00+00:00,2025-09-15 12:25:00+00:00,2025-09-15 12:33:00+00:00,19,22,27,RED,1.36151,1.36135,1.36198,,,-3,-3.0,,,,,,1.36159,2025-09-15 12:22:00+00:00,1.36096,2025-09-15 12:28:00+00:00,1.36159,1,0,1,0,6.300000000001305,0,0,1,1,,0.00046999999999997044,,0,1,0,0,0,0,0,0,0,0,0,0,10
76,2025-09-15 13:00:00+00:00,2025-09-15 15:23:00+00:00,2025-09-15 16:01:00+00:00,2025-09-15 16:19:00+00:00,4,24,34,GREEN,1.35963,1.36082,1.35955,,,-6,-17.0,,,,,,1.36096,2025-09-15 16:07:00+00:00,1.35944,2025-09-15 15:44:00+00:00,1.35944,1,0,1,0,15.199999999999658,0,0,1,1,,7.999999999985796e-05,,0,1,0,0,0,0,0,0,0,0,0,0,32
77,2025-09-15 15:00:00+00:00,2025-09-15 16:00:00+00:00,2025-09-15 16:19:00+00:00,2025-09-15 17:40:00+00:00,0,11,45,RED,1.36071,1.35964,1.36074,,,-4,-12.0,,,,,,1.36096,2025-09-15 16:07:00+00:00,1.35946,2025-09-15 16:21:00+00:00,1.36096,1,0,1,0,15.000000000000568,0,0,1,1,,2.999999999997449e-05,,0,1,0,0,0,0,0,0,0,0,0,0,47
78,2025-09-15 20:00:00+00:00,2025-09-15 21:04:00+00:00,2025-09-15 21:56:00+00:00,2025-09-15 22:04:00+00:00,0,37,43,GREEN,1.35984,1.36044,1.35968,,,-37,-52.0,,,,,,1.3606,2025-09-15 22:00:00+00:00,1.35978,2025-09-15 21:04:00+00:00,1.35978,2,0,1,0,8.20000000000043,0,0,1,1,,0.00015999999999993797,,0,1,0,0,0,0,0,0,0,0,0,0,45
79,2025-09-16 03:00:00+00:00,2025-09-16 04:06:00+00:00,2025-09-16 04:38:00+00:00,2025-09-16 04:54:00+00:00,6,38,54,RED,1.36176,1.36142,1.36252,,,-32,-32.0,,,,,,,,1.36124,2025-09-16 04:41:00+00:00,1.36176,1,0,1,0,5.20000000000076,0,0,1,1,,0.0007599999999998719,,0,1,0,0,0,0,0,0,0,0,0,0,50
80,2025-09-16 13:00:00+00:00,2025-09-16 14:44:00+00:00,2025-09-16 15:07:00+00:00,2025-09-16 16:18:00+00:00,10,27,57,RED,1.36582,1.36461,1.36595,,,-15,-21.0,,,,,,1.36606,2025-09-16 14:46:00+00:00,1.36411,2025-09-16 15:35:00+00:00,1.36606,1,0,1,0,19.500000000001183,0,0,1,1,,0.00012999999999996348,,0,1,0,0,0,0,0,0,0,0,0,0,49
81,2025-09-16 19:00:00+00:00,2025-09-16 20:03:00+00:00,2025-09-17 00:02:00+00:00,2025-09-17 00:33:00+00:00,3,118,145,GREEN,1.36512,1.36561,1.36504,,,-78,-136.0,,,,,,1.36595,2025-09-17 00:18:00+00:00,1.36462,2025-09-16 21:46:00+00:00,1.36462,1,0,1,0,13.300000000000534,0,0,1,1,,7.999999999985796e-05,,0,1,0,0,0,0,0,0,0,0,0,0,144
82,2025-09-16 20:00:00+00:00,2025-09-16 21:31:00+00:00,2025-09-16 21:46:00+00:00,2025-09-16 21:57:00+00:00,23,37,44,GREEN,1.36456,1.36504,1.36422,,,-14,-15.0,,,,,,1.36511,2025-09-16 21:46:00+00:00,1.36454,2025-09-16 21:31:00+00:00,1.36454,3,0,1,0,5.699999999999594,0,0,1,1,,0.00034000000000000696,,0,1,0,0,0,0,0,0,0,0,0,0,23
83,2025-09-17 00:00:00+00:00,2025-09-17 01:23:00+00:00,2025-09-17 06:00:00+00:00,2025-09-17 06:02:00+00:00,23,202,204,GREEN,1.36452,1.36493,1.36448,,,-161,-233.0,,,,,,1.36548,2025-09-17 06:00:00+00:00,1.36417,2025-09-17 02:07:00+00:00,1.36417,1,0,1,0,13.099999999999223,0,0,1,1,,4.0000000000040004e-05,,0,1,0,0,0,0,0,0,0,0,0,0,183
84,2025-09-17 01:00:00+00:00,2025-09-17 02:13:00+00:00,2025-09-17 02:15:00+00:00,2025-09-17 02:16:00+00:00,13,15,16,GREEN,1.36432,1.36448,1.36394,,,-2,-2.0,,,,,,1.3645,2025-09-17 02:15:00+00:00,1.36423,2025-09-17 02:13:00+00:00,1.36423,1,0,1,0,2.6999999999999247,0,0,1,1,,0.00038000000000004697,,0,1,0,0,0,0,0,0,0,0,0,0,5
85,2025-09-17 06:00:00+00:00,2025-09-17 08:36:00+00:00,2025-09-17 08:40:00+00:00,2025-09-17 08:41:00+00:00,13,16,17,GREEN,1.36402,1.3642,1.3635,,1.80000000000069,2,2.0,,,,,,1.3642,2025-09-17 08:40:00+00:00,1.36376,2025-09-17 08:42:00+00:00,1.36376,1,0,1,0,1.8999999999991246,0,0,1,1,,0.000520000000000076,,0,1,0,0,0,0,0,0,0,0,0,0,6
86,2025-09-17 12:00:00+00:00,2025-09-17 13:08:00+00:00,2025-09-17 13:12:00+00:00,2025-09-17 13:13:00+00:00,8,12,13,RED,1.36544,1.36526,1.36546,,,-3,-3.0,,,,,,1.36556,2025-09-17 13:09:00+00:00,1.36513,2025-09-17 13:12:00+00:00,1.36556,1,0,1,0,4.300000000001525,0,0,1,1,,1.999999999990898e-05,,0,1,0,0,0,0,0,0,0,0,0,0,7
87,2025-09-17 13:00:00+00:00,2025-09-17 14:07:00+00:00,2025-09-17 18:42:00+00:00,2025-09-17 19:08:00+00:00,4,128,137,RED,1.36628,1.36546,1.36648,,,-2,-2.0,,,,,,1.36772,2025-09-17 18:40:00+00:00,1.36466,2025-09-17 18:48:00+00:00,1.36772,1,0,1,0,30.600000000000627,0,0,1,1,,0.00019999999999997797,,0,1,0,0,0,0,0,0,0,0,0,0,135
88,2025-09-17 20:00:00+00:00,2025-09-17 22:50:00+00:00,2025-09-17 23:38:00+00:00,2025-09-18 00:05:00+00:00,9,12,26,GREEN,1.36244,1.36342,1.36197,,,-3,-48.0,,,,,,1.36356,2025-09-17 23:39:00+00:00,,,1.36246,1,0,1,0,11.000000000001009,0,0,1,1,,0.0004700000000001925,,0,1,0,0,0,0,0,0,0,0,0,0,19
89,2025-09-18 01:00:00+00:00,2025-09-18 02:01:00+00:00,2025-09-18 02:01:00+00:00,2025-09-18 02:09:00+00:00,1,1,9,GREEN,1.36177,1.36205,1.36104,,2.900000000001235,0,0.0,,,,,,1.36216,2025-09-18 02:07:00+00:00,,,1.36184,1,0,1,0,3.20000000000098,0,0,1,1,,0.0007299999999998974,,0,0,0,0,0,0,0,0,0,0,0,0,10
90,2025-09-18 05:00:00+00:00,2025-09-18 06:19:00+00:00,2025-09-18 06:46:00+00:00,2025-09-18 06:48:00+00:00,6,22,24,GREEN,1.35972,1.36048,1.35918,,,-11,-13.0,,,,,,1.3605,2025-09-18 06:46:00+00:00,1.35934,2025-09-18 06:33:00+00:00,1.35934,1,0,1,0,11.600000000000499,0,0,1,1,,0.0005399999999999849,,0,1,0,0,0,0,0,0,0,0,0,0,20
91,2025-09-18 21:00:00+00:00,2025-09-18 22:14:00+00:00,2025-09-18 22:17:00+00:00,2025-09-18 22:18:00+00:00,14,17,18,RED,1.35547,1.35542,1.35568,,,-3,-3.0,,,,,,1.35548,2025-09-18 22:14:00+00:00,1.35524,2025-09-18 22:19:00+00:00,1.35548,3,0,1,0,2.4000000000001798,0,0,1,1,,0.00021000000000004349,,0,1,0,0,0,0,0,0,0,0,0,0,6
92,2025-09-19 00:00:00+00:00,2025-09-19 03:15:00+00:00,2025-09-19 03:21:00+00:00,2025-09-19 03:44:00+00:00,4,10,23,GREEN,1.3549,1.35515,1.35404,,,-6,-6.0,,,,,,1.35545,2025-09-19 03:35:00+00:00,1.35474,2025-09-19 03:15:00+00:00,1.35474,1,0,1,0,7.099999999999884,0,0,1,1,,0.0008600000000000829,,0,1,0,0,0,0,0,0,0,0,0,0,21
93,2025-09-19 01:00:00+00:00,2025-09-19 02:41:00+00:00,2025-09-19 02:53:00+00:00,2025-09-19 02:54:00+00:00,11,23,24,GREEN,1.35388,1.35404,1.35365,,,-8,-8.0,,,,,,1.35416,2025-09-19 02:55:00+00:00,1.35374,2025-09-19 02:45:00+00:00,1.35374,2,0,1,0,4.20000000000087,0,0,1,1,,0.00022999999999995246,,0,1,0,0,0,0,0,0,0,0,0,0,15
94,2025-09-19 03:00:00+00:00,2025-09-19 04:24:00+00:00,2025-09-19 04:40:00+00:00,2025-09-19 05:18:00+00:00,5,17,33,RED,1.35507,1.35428,1.35592,,,-10,-14.0,,,,,,1.35526,2025-09-19 04:26:00+00:00,1.35418,2025-09-19 04:43:00+00:00,1.35526,1,0,1,0,10.799999999999699,0,0,1,1,,0.0008500000000000174,,0,1,0,0,0,0,0,0,0,0,0,0,30
95,2025-09-19 07:00:00+00:00,2025-09-19 08:03:00+00:00,2025-09-19 08:34:00+00:00,2025-09-19 08:40:00+00:00,3,16,20,GREEN,1.34912,1.34972,1.3485,,,-6,-14.0,,,,,,1.34998,2025-09-19 08:34:00+00:00,1.34862,2025-09-19 08:20:00+00:00,1.34862,1,0,1,0,13.600000000000279,0,0,1,1,,0.0006200000000000649,,0,1,0,0,0,0,0,0,0,0,0,0,19
96,2025-09-19 09:00:00+00:00,2025-09-19 10:06:00+00:00,2025-09-19 10:30:00+00:00,2025-09-19 10:33:00+00:00,6,26,29,RED,1.35049,1.3502,1.35106,,,-16,-18.0,,,,,,1.35087,2025-09-19 10:12:00+00:00,1.35008,2025-09-19 10:31:00+00:00,1.35087,1,0,1,0,7.900000000000684,0,0,1,1,,0.0005699999999999594,,0,1,0,0,0,0,0,0,0,0,0,0,25
97,2025-09-19 11:00:00+00:00,2025-09-19 13:04:00+00:00,2025-09-19 13:53:00+00:00,2025-09-19 15:06:00+00:00,13,26,52,GREEN,1.34776,1.34945,1.34733,,,-13,-49.0,,,,,,1.34982,2025-09-19 14:23:00+00:00,1.34714,2025-09-19 13:04:00+00:00,1.34714,1,0,1,0,26.800000000000157,0,0,1,1,,0.0004300000000001525,,0,1,0,0,0,0,0,0,0,0,0,0,41
98,2025-09-19 13:00:00+00:00,2025-09-19 14:05:00+00:00,2025-09-19 14:51:00+00:00,2025-09-19 14:53:00+00:00,3,21,23,RED,1.34896,1.34834,1.34948,,,-17,-45.0,,,,,,1.34944,2025-09-19 14:06:00+00:00,1.34821,2025-09-19 14:52:00+00:00,1.34944,1,0,1,0,12.300000000000644,0,0,1,1,,0.000520000000000076,,0,1,0,0,0,0,0,0,0,0,0,0,22
99,2025-09-19 18:00:00+00:00,2025-09-19 19:04:00+00:00,2025-09-19 19:47:00+00:00,2025-09-19 20:09:00+00:00,4,47,66,GREEN,1.34692,1.34738,1.34668,,,-10,-10.0,,,,,,1.34756,2025-09-19 19:52:00+00:00,1.34674,2025-09-19 19:37:00+00:00,1.34674,1,0,1,0,8.20000000000043,0,0,1,1,,0.00023999999999979593,,0,1,0,0,0,0,0,0,0,0,0,0,64
100,2025-09-22 02:00:00+00:00,2025-09-22 03:01:00+00:00,2025-09-22 03:27:00+00:00,2025-09-22 04:00:00+00:00,1,19,43,GREEN,1.34594,1.34658,1.34588,,,-18,-26.0,,,,,,1.34672,2025-09-22 03:52:00+00:00,1.34589,2025-09-22 03:01:00+00:00,1.34589,1,0,1,0,8.299999999998864,0,0,1,1,,5.999999999994898e-05,,0,1,0,0,0,0,0,0,0,0,0,0,44
101,2025-09-22 06:00:00+00:00,2025-09-22 07:19:00+00:00,2025-09-22 07:19:00+00:00,2025-09-22 07:22:00+00:00,12,12,14,RED,1.34748,1.34742,1.3483,,1.5999999999993797,1,1.0,,,,,,1.3478,2025-09-22 07:20:00+00:00,1.34732,2025-09-22 07:19:00+00:00,1.3478,1,0,1,0,4.20000000000087,0,0,1,1,,0.0008200000000000429,,0,0,0,0,0,0,0,0,0,0,0,0,4
102,2025-09-22 12:00:00+00:00,2025-09-22 13:08:00+00:00,2025-09-22 13:47:00+00:00,2025-09-22 13:58:00+00:00,5,36,40,RED,1.35084,1.35,1.35163,,,-5,-11.0,,,,,,1.35126,2025-09-22 13:36:00+00:00,1.34984,2025-09-22 13:47:00+00:00,1.35126,1,0,1,0,14.199999999999768,0,0,1,1,,0.0007900000000000684,,0,1,0,0,0,0,0,0,0,0,0,0,37
103,2025-09-22 14:00:00+00:00,2025-09-22 15:00:00+00:00,2025-09-22 15:09:00+00:00,2025-09-22 15:10:00+00:00,0,9,10,GREEN,1.34944,1.34984,1.34924,,,-6,-6.0,,,,,,1.34984,2025-09-22 15:09:00+00:00,1.34942,2025-09-22 15:03:00+00:00,1.34942,1,0,1,0,4.199999999998649,0,0,1,1,,0.00019999999999997797,,0,1,0,0,0,0,0,0,0,0,0,0,12
104,2025-09-22 20:00:00+00:00,2025-09-22 21:34:00+00:00,2025-09-22 22:03:00+00:00,2025-09-22 22:13:00+00:00,15,44,54,GREEN,1.35126,1.3515,1.35122,,,-21,-21.0,,,,,,1.35168,2025-09-22 22:12:00+00:00,1.3511,2025-09-22 21:42:00+00:00,1.3511,1,0,1,0,5.800000000000249,0,0,1,1,,3.999999999981796e-05,,0,1,0,0,0,0,0,0,0,0,0,0,41
105,2025-09-23 00:00:00+00:00,2025-09-23 01:01:00+00:00,2025-09-23 01:30:00+00:00,2025-09-23 01:35:00+00:00,1,23,26,RED,1.35207,1.35162,1.35208,,,-22,-29.0,,,,,,1.3522,2025-09-23 01:01:00+00:00,1.35162,2025-09-23 01:30:00+00:00,1.3522,1,0,1,0,5.800000000000249,0,0,1,1,,9.999999999843467e-06,,0,1,0,0,0,0,0,0,0,0,0,0,27
106,2025-09-23 01:00:00+00:00,2025-09-23 02:04:00+00:00,2025-09-23 02:07:00+00:00,2025-09-23 06:46:00+00:00,4,7,9,RED,1.35232,1.35208,1.35274,,,-3,-3.0,,,,,,1.35243,2025-09-23 02:04:00+00:00,1.35179,2025-09-23 06:46:00+00:00,1.35243,1,0,1,0,6.399999999999739,0,0,1,1,,0.00042000000000008697,,0,1,0,0,0,0,0,0,0,0,0,0,7
107,2025-09-23 02:00:00+00:00,2025-09-23 03:02:00+00:00,2025-09-23 04:00:00+00:00,2025-09-23 04:08:00+00:00,2,31,34,GREEN,1.35092,1.35162,1.35055,,,-23,-40.0,,,,,,1.35174,2025-09-23 04:01:00+00:00,1.35056,2025-09-23 03:20:00+00:00,1.35056,1,0,1,0,11.799999999999589,0,0,1,1,,0.00036999999999998145,,0,1,0,0,0,0,0,0,0,0,0,0,34
108,2025-09-23 06:00:00+00:00,2025-09-23 07:48:00+00:00,2025-09-23 07:49:00+00:00,2025-09-23 08:00:00+00:00,21,22,24,RED,1.35158,1.35148,1.35223,,1.5999999999993797,2,11.0,,,,,,1.35213,2025-09-23 08:00:00+00:00,1.35142,2025-09-23 07:50:00+00:00,1.35213,1,0,1,0,4.300000000001525,0,0,1,1,,0.0006500000000000394,,0,1,0,0,0,0,0,0,0,0,0,0,5
109,2025-09-23 12:00:00+00:00,2025-09-23 13:29:00+00:00,2025-09-23 13:35:00+00:00,2025-09-23 14:19:00+00:00,7,13,29,RED,1.35247,1.35206,1.35298,,,-3,-3.0,,,,,,1.35276,2025-09-23 13:32:00+00:00,1.35144,2025-09-23 13:57:00+00:00,1.35276,1,0,1,0,13.199999999999878,0,0,1,1,,0.0005100000000000104,,0,1,0,0,0,0,0,0,0,0,0,0,24
110,2025-09-23 19:00:00+00:00,2025-09-23 20:25:00+00:00,2025-09-23 20:35:00+00:00,2025-09-23 20:50:00+00:00,25,35,50,RED,1.35252,1.3522,1.35272,,,-10,-10.0,,,,,,1.35256,2025-09-23 20:25:00+00:00,1.35204,2025-09-23 20:43:00+00:00,1.35256,1,0,1,0,5.20000000000076,0,0,1,1,,0.00019999999999997797,,0,1,0,0,0,0,0,0,0,0,0,0,27
111,2025-09-24 01:00:00+00:00,2025-09-24 02:03:00+00:00,2025-09-24 02:09:00+00:00,2025-09-24 02:11:00+00:00,3,9,11,GREEN,1.3511,1.35142,1.3508,,,-6,-6.0,,,,,,1.35145,2025-09-24 02:12:00+00:00,1.35108,2025-09-24 02:03:00+00:00,1.35108,1,0,1,0,3.6999999999998145,0,0,1,1,,0.00029999999999996696,,0,1,0,0,0,0,0,0,0,0,0,0,10
112,2025-09-24 03:00:00+00:00,2025-09-24 04:04:00+00:00,2025-09-24 04:28:00+00:00,2025-09-24 04:38:00+00:00,4,28,38,GREEN,1.35071,1.35099,1.35066,,,-24,-24.0,,,,,,1.35104,2025-09-24 04:35:00+00:00,1.35066,2025-09-24 04:04:00+00:00,1.35066,1,0,1,0,3.8000000000004697,0,0,1,1,,5.0000000000105516e-05,,0,1,0,0,0,0,0,0,0,0,0,0,36
113,2025-09-24 11:00:00+00:00,2025-09-24 12:00:00+00:00,2025-09-24 12:06:00+00:00,2025-09-24 12:34:00+00:00,0,4,26,GREEN,1.34576,1.34644,1.34553,,,-2,-4.0,,,,,,1.34688,2025-09-24 12:21:00+00:00,1.34554,2025-09-24 12:02:00+00:00,1.34554,1,0,1,0,13.400000000001189,0,0,1,1,,0.0002300000000001745,,0,1,0,0,0,0,0,0,0,0,0,0,28
114,2025-09-24 12:00:00+00:00,2025-09-24 13:00:00+00:00,2025-09-24 14:41:00+00:00,2025-09-24 15:07:00+00:00,0,14,30,GREEN,1.34458,1.34553,1.34364,,,-8,-80.0,,,,,,1.34576,2025-09-24 14:48:00+00:00,1.34401,2025-09-24 13:21:00+00:00,1.34401,1,0,1,0,17.500000000001403,0,0,1,1,,0.0009400000000001629,,0,1,0,0,0,0,0,0,0,0,0,0,32
115,2025-09-24 14:00:00+00:00,2025-09-24 15:29:00+00:00,2025-09-24 15:33:00+00:00,2025-09-24 15:36:00+00:00,17,21,24,RED,1.34512,1.3448,1.34576,,6.900000000000794,4,4.0,,,,,,1.34545,2025-09-24 15:37:00+00:00,1.34443,2025-09-24 15:34:00+00:00,1.34545,1,0,1,0,6.699999999999484,0,0,1,1,,0.0006399999999999739,,0,1,0,0,0,0,0,0,0,0,0,0,9
116,2025-09-25 00:00:00+00:00,2025-09-25 01:07:00+00:00,2025-09-25 01:14:00+00:00,2025-09-25 02:02:00+00:00,6,13,37,RED,1.34568,1.34538,1.34578,,,-7,-7.0,,,,,,1.34571,2025-09-25 01:07:00+00:00,1.34498,2025-09-25 01:31:00+00:00,1.34571,1,0,1,0,7.299999999998974,0,0,1,1,,9.999999999998899e-05,,0,1,0,0,0,0,0,0,0,0,0,0,33
117,2025-09-25 05:00:00+00:00,2025-09-25 06:23:00+00:00,2025-09-25 06:34:00+00:00,2025-09-25 06:38:00+00:00,10,21,24,GREEN,1.3455,1.34602,1.34533,,,-9,-9.0,,,,,,1.34611,2025-09-25 06:35:00+00:00,1.34539,2025-09-25 06:25:00+00:00,1.34539,1,0,1,0,7.199999999998319,0,0,1,1,,0.00017000000000000348,,0,1,0,0,0,0,0,0,0,0,0,0,16
118,2025-09-25 06:00:00+00:00,2025-09-25 07:06:00+00:00,2025-09-25 07:06:00+00:00,2025-09-25 07:26:00+00:00,3,3,5,RED,1.34646,1.34632,1.34671,,4.999999999999449,2,20.0,,,,,,,,1.34596,2025-09-25 07:08:00+00:00,1.34632,1,0,1,0,2.1999999999988695,0,0,1,1,,0.0002500000000000835,,0,0,0,0,0,0,0,0,0,0,0,0,4
119,2025-09-25 07:00:00+00:00,2025-09-25 08:00:00+00:00,2025-09-25 08:17:00+00:00,2025-09-25 11:10:00+00:00,0,5,95,GREEN,1.34376,1.34498,1.34364,,15.899999999999803,91,174.0,,,,,,1.34535,2025-09-25 08:32:00+00:00,1.34334,2025-09-25 11:11:00+00:00,1.34334,1,0,1,0,5.699999999999594,0,0,1,1,,0.00012000000000012001,,0,1,0,0,0,0,0,0,0,0,0,0,97
120,2025-09-25 13:00:00+00:00,2025-09-25 14:03:00+00:00,2025-09-25 14:04:00+00:00,2025-09-25 14:22:00+00:00,2,3,7,GREEN,1.33707,1.33723,1.33634,,,-1,-1.0,,,,,,1.33772,2025-09-25 14:16:00+00:00,1.3366,2025-09-25 14:03:00+00:00,1.3366,1,0,1,0,11.200000000000099,0,0,1,1,,0.0007299999999998974,,0,1,0,0,0,0,0,0,0,0,0,0,7
121,2025-09-25 16:00:00+00:00,2025-09-25 17:01:00+00:00,2025-09-25 17:09:00+00:00,2025-09-25 17:10:00+00:00,1,8,9,GREEN,1.33394,1.33412,1.33362,,,-4,-4.0,,,,,,1.33414,2025-09-25 17:09:00+00:00,1.33358,2025-09-25 17:05:00+00:00,1.33358,1,0,1,0,5.60000000000116,0,0,1,1,,0.00031999999999987594,,0,1,0,0,0,0,0,0,0,0,0,0,10
